id,parent_id,subject,description,status,assign_to,report_to,date_created,date_assigned,due_date,rel_contact,rel_donation,rel_ticket_order,rel_account
373,105,rutrum magna. Cras convallis convallis dolor. Quisque tincidunt,"metus facilisis lorem tristique aliquet. Phasellus fermentum convallis ligula. Donec luctus aliquet odio. Etiam ligula tortor, dictum eu, placerat eget, venenatis a, magna. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Etiam laoreet, libero et tristique pellentesque, tellus sem mollis dui, in",in_progress,2,2,11/4/21 6:14,9/18/21 3:11,11/14/21 4:13,3102,48,33,47
374,182,"Aliquam tincidunt, nunc ac mattis ornare, lectus","euismod et, commodo at, libero. Morbi accumsan laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate, nisi sem semper erat,",in_progress,2,0,2/13/22 2:25,11/5/21 6:10,11/28/21 7:13,5530,56,302,48
375,227,nec enim. Nunc ut,"In lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor erat",completed,0,3,11/3/21 23:04,11/14/21 22:02,2/10/22 9:24,1832,358,498,10
376,468,fames ac turpis egestas. Fusce aliquet magna a,"est, congue a, aliquet vel, vulputate eu, odio. Phasellus at augue id ante dictum cursus. Nunc mauris elit, dictum",not_started,2,1,9/6/21 23:00,12/29/21 13:05,1/30/22 1:08,7457,103,100,191
377,270,"congue, elit sed","lorem, luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie. Sed id risus quis diam luctus lobortis. Class aptent taciti sociosqu ad litora torquent per",in_progress,3,2,11/30/21 12:55,9/8/21 8:21,11/2/21 10:43,1295,53,346,119
378,375,id enim.,"ligula. Nullam enim. Sed nulla ante, iaculis nec, eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur egestas nunc sed",in_progress,1,2,2/21/22 16:48,12/11/21 11:06,12/26/21 8:31,5238,1,329,83
379,155,pellentesque massa lobortis ultrices. Vivamus rhoncus.,ipsum nunc id enim. Curabitur,completed,1,1,12/26/21 12:34,11/12/21 13:58,2/8/22 21:55,750,195,53,72
380,7,pede nec ante blandit,"mi fringilla mi lacinia mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum risus, at fringilla purus mauris a nunc. In at pede. Cras vulputate",in_progress,3,3,10/3/21 23:47,10/16/21 19:32,12/22/21 18:37,5242,42,374,307
381,86,Duis a mi,"Aliquam tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse non leo. Vivamus nibh dolor, nonummy ac, feugiat non, lobortis quis,",not_started,0,0,12/14/21 19:37,11/25/21 1:17,1/29/22 21:14,1013,244,407,193
382,68,"ut aliquam iaculis, lacus pede sagittis augue, eu tempor erat",mauris blandit mattis. Cras eget nisi dictum augue malesuada malesuada. Integer id magna et ipsum cursus vestibulum. Mauris,not_started,1,1,2/14/22 11:27,2/9/22 18:32,11/27/21 7:11,4321,460,118,226
383,297,"in, cursus et, eros. Proin","enim commodo hendrerit. Donec porttitor tellus non magna. Nam ligula elit, pretium et, rutrum non, hendrerit id, ante. Nunc mauris sapien, cursus in, hendrerit consectetuer, cursus et, magna. Praesent interdum ligula eu enim. Etiam imperdiet dictum magna. Ut tincidunt",in_progress,3,1,1/30/22 8:06,1/20/22 11:27,3/11/22 13:31,2303,210,407,448
384,156,"egestas, urna justo faucibus lectus, a","Cras eget nisi dictum augue malesuada malesuada. Integer id magna et ipsum cursus vestibulum. Mauris magna. Duis dignissim tempor arcu. Vestibulum ut eros non enim commodo hendrerit. Donec porttitor tellus non magna. Nam ligula elit, pretium et, rutrum non, hendrerit id, ante. Nunc mauris",in_progress,1,1,10/30/21 16:15,2/22/22 7:00,1/26/22 1:57,4928,298,209,434
385,387,arcu. Aliquam ultrices iaculis odio. Nam interdum enim,"ante blandit viverra. Donec tempus, lorem fringilla ornare placerat, orci lacus vestibulum lorem, sit",in_progress,2,0,9/20/21 1:17,9/14/21 5:27,11/3/21 9:27,3724,240,268,436
386,48,"posuere, enim nisl",et netus et malesuada fames ac turpis egestas. Fusce aliquet magna a neque. Nullam ut nisi,completed,1,2,10/26/21 19:14,12/28/21 21:05,1/25/22 7:52,4418,422,260,111
387,327,"a,","condimentum eget, volutpat ornare, facilisis eget, ipsum. Donec",completed,3,2,12/12/21 21:33,2/19/22 18:52,2/11/22 22:12,5007,227,431,350
388,116,"vestibulum nec, euismod in,","Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu turpis. Nulla aliquet. Proin velit. Sed malesuada augue ut lacus. Nulla tincidunt, neque vitae semper egestas, urna",in_progress,1,0,10/1/21 7:22,2/19/22 2:14,10/11/21 18:39,4542,31,493,242
389,288,"elit fermentum risus, at fringilla purus mauris a",pede ac urna. Ut,not_started,1,3,9/8/21 23:38,1/10/22 0:12,1/28/22 19:21,7726,360,339,179
390,124,Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque.,malesuada fames ac turpis egestas. Fusce aliquet magna a neque. Nullam ut nisi a odio semper cursus. Integer mollis. Integer tincidunt aliquam arcu. Aliquam ultrices iaculis,completed,2,1,11/21/21 7:41,12/28/21 23:25,11/4/21 6:02,2353,335,75,490
391,213,"mattis semper, dui lectus rutrum urna, nec luctus felis purus","eget metus. In nec orci. Donec nibh. Quisque nonummy ipsum non arcu. Vivamus sit amet risus. Donec egestas. Aliquam nec enim. Nunc ut erat. Sed nunc est, mollis non, cursus non,",in_progress,2,1,2/22/22 10:36,11/28/21 3:26,2/9/22 13:48,3377,419,382,101
392,466,cursus vestibulum. Mauris magna. Duis dignissim tempor arcu.,,in_progress,0,3,10/1/21 9:04,12/31/21 22:17,12/7/21 23:18,4683,72,124,419
393,339,amet nulla. Donec non justo. Proin non,"pede. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Proin vel arcu eu odio tristique",not_started,3,1,1/17/22 5:07,1/30/22 2:18,12/31/21 2:29,6108,29,235,172
394,114,"consequat, lectus sit amet luctus","senectus et netus et malesuada fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed sem egestas blandit. Nam nulla magna, malesuada vel, convallis in,",not_started,2,1,1/4/22 23:33,12/29/21 19:08,11/8/21 15:37,2432,494,401,496
395,35,non arcu. Vivamus sit amet risus. Donec egestas. Aliquam,"aliquet diam. Sed diam lorem, auctor quis, tristique",in_progress,3,3,10/23/21 7:10,1/6/22 18:18,1/5/22 10:29,548,437,499,2
396,355,,"natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Proin vel nisl. Quisque fringilla euismod enim. Etiam gravida molestie arcu. Sed eu nibh vulputate mauris sagittis placerat. Cras dictum ultricies ligula. Nullam enim. Sed nulla ante, iaculis nec, eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur",not_started,2,3,10/16/21 15:53,12/27/21 13:51,10/11/21 13:12,7348,92,51,280
397,303,"mi tempor lorem, eget mollis lectus pede","mi fringilla mi lacinia mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum risus, at fringilla purus mauris a nunc. In at pede. Cras vulputate velit eu sem. Pellentesque ut ipsum ac mi",in_progress,1,0,12/27/21 22:34,10/3/21 22:59,12/20/21 11:17,5797,128,211,19
398,155,In faucibus. Morbi vehicula. Pellentesque tincidunt tempus risus. Donec,"Phasellus elit pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris id sapien. Cras dolor dolor, tempus non, lacinia",in_progress,2,0,9/14/21 21:30,1/30/22 21:32,10/18/21 11:46,6017,2,132,412
399,82,"vitae, orci. Phasellus dapibus quam","Nunc ullamcorper, velit in aliquet lobortis, nisi nibh lacinia orci, consectetuer euismod",not_started,3,2,10/5/21 4:46,9/23/21 17:50,1/19/22 2:03,2877,145,450,226
400,364,feugiat. Lorem,"quis, tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus molestie dapibus ligula. Aliquam erat volutpat. Nulla dignissim. Maecenas ornare egestas ligula. Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu turpis. Nulla aliquet.",not_started,2,2,2/28/22 14:37,2/25/22 3:34,2/16/22 20:09,6848,301,443,73
401,377,Maecenas ornare egestas ligula. Nullam feugiat placerat velit. Quisque,"vel, mauris. Integer sem elit, pharetra ut, pharetra sed, hendrerit a, arcu. Sed et libero. Proin mi. Aliquam gravida mauris ut mi. Duis risus",in_progress,1,2,10/20/21 12:58,11/25/21 1:03,12/31/21 14:31,7715,198,345,360
402,170,"odio a purus. Duis elementum, dui quis","ullamcorper, nisl arcu iaculis enim, sit amet ornare lectus justo eu arcu. Morbi sit amet massa. Quisque porttitor eros nec tellus. Nunc lectus pede, ultrices a, auctor non, feugiat nec, diam. Duis mi enim, condimentum eget, volutpat ornare, facilisis eget, ipsum. Donec sollicitudin adipiscing ligula.",completed,0,1,9/30/21 9:54,2/13/22 11:27,2/20/22 22:30,1188,156,235,251
403,404,mollis. Duis sit amet diam eu dolor egestas,"metus. In lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor erat neque non quam. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam",in_progress,2,0,11/25/21 16:29,12/4/21 7:54,10/11/21 9:43,4524,454,173,452
404,253,"nec, leo. Morbi","sapien, cursus in, hendrerit consectetuer, cursus et, magna. Praesent interdum ligula eu enim. Etiam imperdiet dictum magna. Ut tincidunt orci quis lectus. Nullam",in_progress,2,1,11/30/21 12:54,10/31/21 20:10,1/11/22 4:13,6165,95,266,310
405,356,"Donec tempor,",Nunc quis arcu vel quam dignissim pharetra.,not_started,0,1,12/22/21 0:16,10/19/21 0:24,11/29/21 22:47,7295,48,110,367
406,68,semper. Nam tempor diam dictum sapien.,"eu arcu. Morbi sit amet massa. Quisque porttitor eros nec tellus. Nunc lectus pede, ultrices",not_started,2,1,2/26/22 11:40,2/7/22 8:18,11/21/21 8:20,4226,306,200,212
407,115,ante ipsum primis,diam.,in_progress,0,1,10/22/21 3:55,12/22/21 0:43,2/23/22 14:24,2469,242,187,489
408,403,penatibus,"dui, in sodales elit erat vitae risus. Duis a mi fringilla mi lacinia mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum risus, at fringilla purus mauris a nunc. In",completed,2,2,9/19/21 18:52,12/14/21 9:32,3/26/22 4:01,5507,160,88,370
409,361,nisi. Cum,"egestas. Sed pharetra, felis eget varius ultrices, mauris",completed,2,2,9/13/21 15:26,9/25/21 7:47,2/8/22 2:39,6627,115,239,282
410,1,in consectetuer ipsum nunc id enim.,"Nunc ut erat. Sed nunc est, mollis non, cursus non, egestas a, dui. Cras pellentesque. Sed dictum. Proin eget odio. Aliquam vulputate ullamcorper magna.",in_progress,1,2,10/30/21 19:22,9/21/21 10:02,10/4/21 10:32,4379,180,428,191
411,197,pede. Nunc sed orci,"Aliquam rutrum lorem ac risus. Morbi metus. Vivamus euismod urna. Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed diam lorem, auctor quis, tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus molestie dapibus ligula. Aliquam erat volutpat. Nulla",completed,2,3,2/20/22 7:39,9/27/21 3:26,1/24/22 3:36,7033,32,401,350
412,130,"Nunc mauris sapien, cursus",aliquam arcu. Aliquam ultrices iaculis odio. Nam interdum enim non nisi. Aenean eget metus. In nec orci. Donec nibh. Quisque nonummy ipsum non arcu. Vivamus sit amet,in_progress,1,1,9/30/21 21:27,10/29/21 23:14,2/12/22 19:58,7522,200,331,161
413,72,vitae nibh. Donec,"convallis in, cursus et, eros. Proin ultrices. Duis volutpat nunc sit amet metus. Aliquam erat volutpat. Nulla facilisis. Suspendisse commodo tincidunt nibh. Phasellus nulla. Integer vulputate, risus a ultricies adipiscing, enim mi tempor lorem, eget mollis lectus pede et risus. Quisque libero lacus, varius et, euismod",completed,0,1,12/11/21 17:24,10/9/21 5:13,10/26/21 6:14,5254,60,353,262
414,432,orci lobortis augue scelerisque mollis. Phasellus,,in_progress,1,1,10/5/21 18:17,2/3/22 2:17,2/9/22 11:28,647,402,83,232
415,393,Praesent,"vel turpis. Aliquam adipiscing lobortis risus. In mi pede, nonummy ut, molestie in, tempus eu, ligula. Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus. Mauris non dui nec urna suscipit nonummy. Fusce",in_progress,0,2,12/7/21 11:26,11/28/21 21:33,12/26/21 17:48,5823,75,156,215
416,10,non lorem vitae odio sagittis semper. Nam tempor,eget massa. Suspendisse eleifend. Cras sed leo. Cras,not_started,1,1,1/13/22 4:59,10/17/21 10:33,10/24/21 19:50,1902,353,340,12
417,368,elit. Nulla facilisi. Sed neque. Sed eget,"blandit viverra. Donec tempus, lorem fringilla ornare placerat, orci lacus vestibulum lorem, sit amet ultricies sem magna nec quam. Curabitur vel lectus.",in_progress,0,0,10/31/21 19:00,1/18/22 8:59,10/19/21 19:34,3034,222,277,478
418,445,justo nec ante. Maecenas mi,,in_progress,1,1,12/14/21 20:05,11/9/21 9:46,10/7/21 4:24,428,89,429,249
419,358,"elit, dictum eu, eleifend nec, malesuada","rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis nec mauris blandit mattis. Cras eget nisi dictum augue malesuada malesuada. Integer id magna et ipsum",in_progress,2,3,2/19/22 2:59,11/14/21 17:13,3/24/22 17:15,3158,402,215,358
420,282,ac orci. Ut semper pretium neque.,"egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed sem egestas blandit. Nam nulla magna, malesuada vel, convallis in, cursus et, eros. Proin ultrices. Duis volutpat nunc sit amet metus. Aliquam erat volutpat. Nulla facilisis. Suspendisse commodo",in_progress,3,2,1/7/22 2:26,1/11/22 23:05,11/23/21 16:00,801,349,431,141
421,187,,"sit amet orci. Ut sagittis lobortis mauris. Suspendisse aliquet molestie tellus. Aenean egestas hendrerit neque. In ornare sagittis felis. Donec tempor, est ac mattis semper, dui lectus rutrum urna, nec luctus",in_progress,1,1,2/2/22 4:53,12/28/21 5:32,3/14/22 2:41,3972,9,334,163
422,386,,ac,in_progress,1,1,9/29/21 5:09,2/9/22 18:50,11/25/21 13:50,3990,347,319,436
423,320,hendrerit neque. In ornare sagittis felis.,dictum ultricies ligula. Nullam enim.,not_started,1,0,10/25/21 1:05,11/19/21 11:56,3/5/22 8:15,7684,287,320,488
424,177,tellus. Aenean egestas hendrerit neque. In,"nulla ante, iaculis nec, eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis nec mauris blandit mattis. Cras eget nisi dictum augue malesuada malesuada. Integer id magna et ipsum cursus vestibulum. Mauris magna. Duis dignissim tempor arcu. Vestibulum ut",in_progress,3,3,12/31/21 7:18,1/18/22 2:43,1/4/22 22:39,6021,417,284,342
425,225,"Phasellus dolor elit, pellentesque a, facilisis non, bibendum",risus. Morbi metus. Vivamus euismod urna. Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed diam,in_progress,0,1,1/9/22 18:44,12/25/21 21:53,12/25/21 3:55,429,123,79,137
426,210,"lectus. Nullam suscipit, est ac facilisis facilisis, magna",In at pede. Cras vulputate velit eu sem. Pellentesque ut ipsum,completed,1,1,2/21/22 22:30,9/7/21 16:16,11/12/21 13:59,1101,349,98,487
427,24,ante. Vivamus,"turpis. Aliquam adipiscing lobortis risus. In mi pede, nonummy ut, molestie in,",in_progress,0,2,10/7/21 22:20,12/26/21 15:08,1/16/22 18:09,4273,202,382,215
428,415,"ornare, facilisis","vulputate, risus a ultricies adipiscing, enim mi tempor lorem, eget mollis lectus pede et risus. Quisque libero lacus, varius et, euismod et, commodo at,",completed,1,0,12/16/21 3:39,2/18/22 20:11,12/15/21 19:50,6675,405,425,220
429,489,"iaculis quis, pede. Praesent eu dui.","vel, convallis in, cursus et, eros. Proin ultrices. Duis volutpat nunc sit amet metus. Aliquam erat volutpat. Nulla facilisis. Suspendisse commodo tincidunt nibh. Phasellus nulla. Integer vulputate,",in_progress,2,0,2/13/22 13:51,2/1/22 1:11,2/16/22 0:23,7320,407,387,102
430,92,"ut, pellentesque eget, dictum placerat, augue. Sed molestie. Sed id","cursus in, hendrerit consectetuer, cursus et, magna. Praesent interdum ligula eu enim. Etiam imperdiet dictum magna. Ut tincidunt orci quis lectus. Nullam suscipit, est ac facilisis facilisis, magna tellus faucibus leo, in lobortis tellus justo",in_progress,1,0,9/27/21 22:54,12/2/21 13:47,1/16/22 9:36,2582,265,183,83
431,360,est arcu ac orci. Ut semper,eget varius,in_progress,3,1,9/23/21 20:55,11/17/21 19:04,11/16/21 9:48,6689,26,37,112
432,399,aliquam adipiscing lacus. Ut nec urna et,"In mi pede, nonummy ut, molestie in, tempus eu, ligula. Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus. Mauris non dui nec urna suscipit nonummy. Fusce fermentum fermentum arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae Phasellus ornare. Fusce mollis.",not_started,1,2,1/1/22 7:40,2/2/22 7:07,1/24/22 13:26,7190,1,338,343
433,382,"elit sed consequat auctor, nunc nulla vulputate",bibendum fermentum,in_progress,0,3,9/5/21 0:01,2/26/22 23:22,11/13/21 14:42,2354,345,253,467
434,190,,Vivamus non,in_progress,0,1,10/9/21 11:02,11/8/21 0:10,1/19/22 17:14,3348,9,63,191
435,347,"enim, sit amet ornare lectus justo eu",interdum ligula eu enim.,not_started,0,2,1/24/22 11:11,9/17/21 2:04,11/20/21 5:51,637,70,83,121
436,185,ridiculus mus. Aenean eget magna. Suspendisse tristique,"gravida mauris ut mi. Duis risus odio, auctor vitae, aliquet nec, imperdiet nec, leo. Morbi neque tellus, imperdiet non, vestibulum",not_started,1,0,10/13/21 3:40,11/10/21 5:06,1/19/22 17:31,7512,292,344,495
437,429,congue turpis. In condimentum.,"at risus. Nunc ac sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus. Cras",in_progress,3,2,2/27/22 3:30,10/21/21 21:30,1/1/22 20:05,3818,197,202,159
438,208,"ultrices, mauris ipsum porta elit, a feugiat tellus","non, egestas a, dui. Cras pellentesque. Sed dictum. Proin eget odio. Aliquam vulputate ullamcorper magna. Sed eu eros. Nam consequat dolor vitae dolor. Donec fringilla. Donec feugiat metus sit amet ante. Vivamus non lorem vitae",in_progress,3,1,2/17/22 20:35,2/11/22 8:40,10/31/21 16:14,6189,499,234,62
439,428,Vestibulum ante ipsum primis in faucibus orci,eros. Nam consequat dolor vitae dolor. Donec fringilla. Donec feugiat metus sit amet ante. Vivamus non lorem vitae odio sagittis semper. Nam tempor,in_progress,1,0,10/29/21 23:51,10/6/21 12:20,2/6/22 8:31,6191,245,227,69
440,157,risus,rutrum lorem ac risus. Morbi metus. Vivamus euismod urna. Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed,in_progress,1,3,9/2/21 17:35,10/9/21 19:02,3/8/22 14:18,7360,310,194,94
441,185,nec enim. Nunc ut erat. Sed,"amet, faucibus ut, nulla. Cras eu tellus eu augue porttitor interdum. Sed auctor odio a purus. Duis elementum, dui quis accumsan convallis, ante lectus convallis est, vitae sodales nisi magna sed dui. Fusce aliquam, enim nec tempus scelerisque, lorem",completed,1,1,9/13/21 4:35,10/10/21 6:55,10/27/21 0:34,250,168,137,119
442,82,"sed sem egestas blandit. Nam nulla magna, malesuada","eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis nec mauris blandit mattis. Cras eget nisi dictum augue malesuada malesuada. Integer id magna et ipsum cursus vestibulum. Mauris magna. Duis dignissim tempor arcu. Vestibulum ut eros non enim commodo hendrerit.",not_started,2,2,10/24/21 6:38,11/26/21 18:49,10/9/21 3:20,2175,455,421,183
443,193,,"ullamcorper, nisl arcu iaculis enim, sit amet ornare lectus justo eu arcu. Morbi sit amet massa. Quisque porttitor eros nec tellus. Nunc lectus pede, ultrices a, auctor",in_progress,3,3,11/9/21 0:44,10/3/21 12:31,12/20/21 23:38,7867,80,300,90
444,110,Ut sagittis lobortis mauris. Suspendisse aliquet molestie tellus. Aenean,"amet massa. Quisque porttitor eros nec tellus. Nunc lectus pede, ultrices a, auctor non, feugiat nec, diam. Duis mi enim, condimentum eget, volutpat ornare, facilisis eget, ipsum. Donec sollicitudin adipiscing",in_progress,0,0,12/4/21 0:53,12/6/21 0:39,1/20/22 18:16,3737,349,31,360
445,464,"at pretium aliquet, metus urna convallis erat, eget tincidunt","ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida nunc sed pede. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus",not_started,1,3,2/12/22 14:15,9/14/21 9:08,10/18/21 2:01,5917,420,295,242
446,295,"quam, elementum at, egestas a, scelerisque sed, sapien.","Morbi metus. Vivamus euismod urna. Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed diam lorem, auctor quis, tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus molestie",completed,2,1,10/22/21 16:56,1/18/22 13:55,10/21/21 14:55,508,482,431,126
447,38,"sit amet,","vitae aliquam eros turpis non enim. Mauris quis turpis vitae purus gravida sagittis. Duis gravida. Praesent eu nulla at sem molestie sodales. Mauris blandit enim consequat purus. Maecenas libero est, congue a, aliquet vel, vulputate eu,",completed,1,1,12/24/21 13:22,1/3/22 23:44,12/22/21 12:24,69,145,68,396
448,183,Nam,congue turpis.,in_progress,3,1,10/16/21 17:37,11/4/21 13:57,1/26/22 0:32,1719,438,198,417
449,380,nec,"ante dictum mi, ac mattis velit justo nec ante. Maecenas mi felis, adipiscing",completed,3,0,10/29/21 3:47,1/1/22 22:50,12/13/21 10:18,2838,266,160,203
450,264,"aliquet vel, vulputate eu, odio. Phasellus at augue","Aliquam rutrum lorem ac risus. Morbi metus. Vivamus euismod urna. Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed diam lorem, auctor quis, tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer",in_progress,1,3,9/27/21 8:49,2/22/22 16:56,10/25/21 19:25,5254,457,489,442
451,219,"pellentesque eget, dictum placerat, augue. Sed molestie. Sed","mattis semper, dui lectus rutrum urna, nec luctus felis purus ac tellus. Suspendisse sed dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus. Donec nibh enim, gravida sit amet, dapibus id, blandit",completed,0,3,10/17/21 7:25,9/26/21 13:36,10/31/21 1:00,212,282,380,91
452,211,vulputate velit eu sem. Pellentesque,"quis, pede. Suspendisse dui. Fusce diam nunc, ullamcorper eu, euismod ac, fermentum vel, mauris. Integer sem elit, pharetra ut, pharetra sed, hendrerit a, arcu. Sed et libero. Proin mi. Aliquam gravida mauris ut mi.",in_progress,1,1,2/19/22 15:53,1/22/22 12:36,2/22/22 2:20,2563,26,356,57
453,260,"scelerisque, lorem ipsum sodales purus, in","aliquet nec, imperdiet nec, leo. Morbi neque tellus, imperdiet non, vestibulum nec, euismod in, dolor. Fusce feugiat. Lorem ipsum",not_started,2,1,10/14/21 22:14,10/10/21 1:59,2/26/22 6:46,5238,310,248,324
454,438,quam quis diam.,"torquent per conubia nostra, per inceptos hymenaeos. Mauris ut quam vel sapien imperdiet ornare.",in_progress,1,3,10/11/21 1:39,9/8/21 5:26,11/5/21 20:32,6788,284,463,472
455,51,,senectus et netus et malesuada fames ac turpis egestas. Fusce aliquet magna a neque. Nullam ut nisi a odio semper cursus. Integer mollis. Integer tincidunt aliquam arcu. Aliquam ultrices iaculis odio. Nam interdum enim non nisi. Aenean eget metus. In nec orci. Donec nibh. Quisque nonummy,in_progress,2,2,9/23/21 17:34,11/4/21 8:38,11/29/21 3:19,5973,218,185,284
456,381,Suspendisse,"eget, volutpat ornare, facilisis eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida nunc sed pede. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Proin vel arcu eu odio tristique pharetra. Quisque ac libero nec ligula",in_progress,1,1,1/23/22 8:02,2/13/22 8:21,2/20/22 9:42,1465,277,96,437
457,21,ligula. Aliquam erat,"velit. Aliquam nisl. Nulla eu neque pellentesque massa lobortis ultrices. Vivamus rhoncus. Donec est. Nunc ullamcorper, velit in aliquet lobortis, nisi",not_started,0,0,10/2/21 19:25,2/22/22 8:28,3/28/22 18:48,7804,393,266,240
458,137,ut eros non,volutpat. Nulla dignissim. Maecenas ornare egestas ligula. Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris eu turpis. Nulla aliquet. Proin velit. Sed malesuada augue,completed,1,3,1/19/22 4:59,11/7/21 15:33,11/28/21 22:36,242,465,7,425
459,439,"magna. Nam ligula elit, pretium et, rutrum non, hendrerit id,","ullamcorper, nisl arcu iaculis enim, sit amet ornare lectus justo eu arcu. Morbi sit amet massa. Quisque porttitor eros nec tellus. Nunc lectus pede, ultrices a, auctor non, feugiat nec, diam. Duis mi enim, condimentum eget,",in_progress,1,2,10/9/21 9:26,9/22/21 13:24,10/2/21 8:19,5700,67,346,128
460,408,commodo tincidunt nibh. Phasellus nulla. Integer,"hendrerit consectetuer, cursus et, magna. Praesent interdum ligula eu enim. Etiam",completed,0,2,12/4/21 3:24,2/19/22 1:24,1/16/22 17:32,2668,54,153,477
461,182,non dui,odio. Aliquam vulputate ullamcorper magna. Sed eu eros. Nam consequat dolor vitae dolor. Donec fringilla. Donec feugiat metus sit amet ante. Vivamus non lorem vitae odio sagittis semper. Nam tempor diam dictum sapien. Aenean,completed,1,2,11/28/21 3:42,2/10/22 5:57,10/24/21 1:30,6980,77,254,302
462,330,a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed,"vitae, posuere at, velit. Cras lorem lorem, luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie. Sed id risus quis diam luctus",not_started,1,0,1/15/22 2:44,2/2/22 6:08,11/13/21 15:28,2355,12,241,383
463,249,tellus. Suspendisse sed dolor. Fusce,nulla. In tincidunt congue turpis. In condimentum. Donec,not_started,1,2,9/23/21 7:18,9/9/21 10:02,3/1/22 5:09,1234,40,147,411
464,341,"lacus, varius et, euismod et, commodo at,","Fusce dolor quam, elementum at, egestas a, scelerisque sed, sapien. Nunc pulvinar arcu et pede. Nunc",not_started,1,1,9/15/21 0:57,1/7/22 19:56,10/31/21 12:42,7494,137,218,136
465,423,"elit. Aliquam auctor, velit eget laoreet posuere,",arcu vel quam dignissim pharetra. Nam ac nulla. In tincidunt congue turpis. In condimentum.,in_progress,2,2,1/7/22 16:49,9/23/21 10:45,11/19/21 8:47,6399,7,75,319
466,219,ante ipsum primis in faucibus orci,"ante blandit viverra. Donec tempus, lorem fringilla ornare placerat, orci lacus vestibulum lorem, sit amet ultricies sem magna nec quam. Curabitur vel lectus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Donec dignissim",completed,1,2,11/28/21 13:05,9/26/21 14:35,12/6/21 18:37,2675,114,387,96
